"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"786"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"787"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"788"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"789"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"790"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"791"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"792"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"793"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"794"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"795"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"796"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"797"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"798"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"799"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"800"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"801"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"802"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"803"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"804"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"805"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"806"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"807"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"808"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"809"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"810"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"811"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"812"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"813"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"814"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"815"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"816"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"817"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"818"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"819"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"820"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"821"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"822"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"823"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"824"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"825"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"826"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"827"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"828"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"829"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"830"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"831"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"832"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"833"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"834"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"835"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"836"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"837"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"838"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"839"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"840"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"841"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"842"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"843"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"844"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"845"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"846"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"847"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"848"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"849"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"850"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"851"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"852"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"853"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"854"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"855"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"856"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"857"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"858"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"859"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"860"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"861"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"862"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"863"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"864"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"865"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"866"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"867"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"868"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"869"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"870"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"871"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"872"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"873"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"874"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"875"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"876"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"877"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"878"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"879"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"880"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"881"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"882"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"883"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"884"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"885"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"886"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"887"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"888"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"889"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"890"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"891"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"892"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"893"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"894"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"895"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"896"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"897"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"898"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"899"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"900"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"901"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"902"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"903"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"904"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"905"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"906"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"907"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"908"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"909"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"910"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"911"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"912"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"913"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"914"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"915"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"916"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"917"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"918"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"919"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"920"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"921"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"922"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"923"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"924"	NA	NA	NA	NA	NA
"925"	NA	NA	NA	NA	NA
"926"	NA	NA	NA	NA	NA
"927"	NA	NA	NA	NA	NA
"928"	NA	NA	NA	NA	NA
"929"	NA	NA	NA	NA	NA
"930"	NA	NA	NA	NA	NA
"931"	NA	NA	NA	NA	NA
"932"	NA	NA	NA	NA	NA
"933"	NA	NA	NA	NA	NA
"934"	NA	NA	NA	NA	NA
"935"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"936"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"937"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"938"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"939"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"940"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"941"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"942"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"943"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"944"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"945"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"946"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"947"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"948"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"949"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"950"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"951"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"952"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"953"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"954"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"955"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"956"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"957"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"958"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"959"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"960"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"961"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"962"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"963"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"964"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"965"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"966"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"967"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"968"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"969"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"970"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"971"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"972"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"973"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"974"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"975"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"976"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"977"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"978"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"979"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"980"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"981"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"982"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"983"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"984"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"985"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"986"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"987"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"988"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"989"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"990"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"991"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"992"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"993"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"994"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"995"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"996"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"997"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"998"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"999"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1000"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1001"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1002"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1003"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1004"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1005"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1006"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1007"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1008"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1009"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1010"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1011"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1012"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1013"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1014"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1015"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1016"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1017"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1018"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1019"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1020"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1021"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1022"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1023"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1024"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1025"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1026"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1027"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1028"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1029"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1030"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1031"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1032"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1033"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
