"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML23PL125_1F"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL125_3K"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL125_3L"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL125_5O"	"patient.1.2.2.2"	NA	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_11I"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_11E"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_15E"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_1I"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_21I"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_23O"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL121_15K"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL121_17K"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL121_7E"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_11O"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_11P"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_19A"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_19D"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_21A"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_21P"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_7B"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_7E"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_7N"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL122_9M"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL123_11C"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL123_15G"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL123_1G"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL123_3I"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_11C"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_11N"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_11P"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_13A"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_7J"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL124_9O"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_11P"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_15O"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_3B"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_3O"	"patient.1.2.1.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_5A"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL125_7A"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.1"
"MPNAML23PL120_13I"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_13C"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_15A"	"patient.1.2.1.2"	NA	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_15M"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_15O"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_17M"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_19E"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_19G"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_19M"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_23A"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_23G"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL120_3I"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL121_11K"	"patient.1.2.1.2"	NA	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL121_15G"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL121_17M"	"patient.1.2.1.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL121_5K"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL121_9O"	"patient.1.2.1.2"	NA	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_11A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_11H"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_11K"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_13I"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_15C"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_15I"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_15O"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_17A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_21K"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_23J"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_5J"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_5M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_7G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_7H"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL122_7K"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_11G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_11O"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_13M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_15A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_3P"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_7M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_9G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_9M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL123_9O"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_11A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_11G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_11O"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_13D"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_15A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_15I"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_17D"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_17E"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_17J"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_1K"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_23K"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_3M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_7C"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_7P"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_9C"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL124_9M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_11D"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_11G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_11M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_11O"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_13M"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_15B"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_15E"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_17A"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_17L"	"patient.1.2.1.2"	"TP53HET"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_23A"	"patient.1.2.1.2"	NA	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_23B"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_5F"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_7C"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_9G"	"patient.1.2.1.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.1.2"
"MPNAML23PL125_9O"	"patient.1.2.1.2"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.1.2"
