"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL171_17C"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_17E"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_21I"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_21N"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_23B"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_23I"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_5H"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_9N"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_9P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL172_19G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL172_19J"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL172_3K"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL172_9C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_15J"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_17E"	"patient.1.1.1.1"	"TP53HET"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_19F"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_23G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_23H"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_23I"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_5F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_9B"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL173_9G"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_11F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_13B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_13C"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15B"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15E"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15F"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15G"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15I"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15J"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15K"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15M"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15O"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_15P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17A"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17B"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17C"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17F"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17G"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17H"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17I"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17J"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17K"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17N"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_17P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19B"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19D"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19G"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19H"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19I"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19J"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19K"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19N"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19O"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_19P"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_1C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_1G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_1I"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_1M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21B"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21E"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21H"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21I"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21M"	"patient.1.1.1.1"	"TP53HET"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21N"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21O"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_21P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23E"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23G"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23I"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23J"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23K"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23M"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23N"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23O"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_23P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_5D"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_5M"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL174_7A"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_13A"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_13E"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15B"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15E"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15F"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15H"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15J"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15K"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15L"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_15P"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17A"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17E"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17J"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17K"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17O"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_17P"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_19A"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_1D"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_1M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_3O"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_5E"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_7F"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_7L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL175_9L"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_21J"	"patient.1.1.2"	NA	"GR007_AP"	NA	NA
"MPNAML31PL170_15P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_15C"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_17I"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_17J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_17O"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_19C"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_23D"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL170_23K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_13B"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_13E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_15E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_15P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_19A"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_1E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_1F"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_1P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_21J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_21P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_23G"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_23K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_7I"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_9F"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_9G"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL171_9L"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_13A"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_13E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_13H"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_17L"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_19K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_1B"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_1D"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_21M"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_3A"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_7J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_7P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL172_9J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_11H"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_15E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_17L"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_21J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_21K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_23E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_23J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL173_3J"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_11K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_11M"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_17E"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_1P"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_3A"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_3O"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_5G"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_7H"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL174_7M"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_13N"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_17B"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_7D"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_7O"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_9K"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
"MPNAML31PL175_9M"	"patient.1.1.1.2"	NA	"GR007_AP"	"normal"	"patient.1.1.1.2"
