"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL179_9P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_11F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_11G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_11I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_11M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_11N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1F"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1G"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_1P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_3O"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5D"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5G"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_5O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_7P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_9A"	"patient.1.1.1.2"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_9B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL180_9O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_11F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_11I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_11J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_11N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_1D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_1F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_1J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_1L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_1M"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_3J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_3K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_3M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_5B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_5D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_5L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_5N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_5P"	"patient.1.1.1.2"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_7B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_7C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_7F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_7G"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_7M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_9C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_9H"	"patient.1.1.1.2"	"preleukemic"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_9I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_9K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL181_9P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_11E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_11F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_11I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_11N"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_11O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_13C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_13D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_13H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_13I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_13K"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_15A"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_15B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_15G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_15J"	"patient.1.1.1.2"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_17G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_17J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_17K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_17N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_17O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_19F"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_1B"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_1K"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_1O"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21B"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21H"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21K"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21M"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_21P"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_23C"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_23F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_23I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_3D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_3G"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_3H"	"patient.1.1.1.2"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_3K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_3O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_7M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_7N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_9E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_9F"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_9G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_9I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL184_9M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_11I"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_11K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_13I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_13J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_15B"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_15C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_15K"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_15M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_17F"	"patient.1.1.1.2"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_17J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_17N"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_19G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_19K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_19N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_19P"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1A"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1C"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_1M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21A"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21F"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21M"	"patient.1.1.1.2"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21N"	"patient.1.1.1.2"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_21P"	"patient.1.1.1.2"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_23F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_23I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3C"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_3L"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_5A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_5C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_5D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_5F"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_5I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9E"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9G"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9K"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL185_9N"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_11H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_11M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_11P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13C"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13I"	"patient.1.1.1.2"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_13J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_1B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_1F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_1J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_1L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_1N"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3B"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3F"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_3P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_5J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_5L"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_7A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_7F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_7G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL186_7M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_13A"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_13G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_13H"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_13J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_13K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_15C"	"patient.1.1.1.2"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_1A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_1F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_1I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_1J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_1K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_3C"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_3J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_3L"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_3M"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_5F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_5K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_7E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_7F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_7H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_7N"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
